https://arminda.whitman.edu/islandora/personal-blog-post-socially-distanced-visit-campus-blog-post-janet-davis,BLOG_Davis
https://arminda.whitman.edu/islandora/abandoned-bicycle-campus-0,abandoned-bicycle
